StudentID,SubjectName,SubjectType,Grade
STU08296,History,Core,71
STU08297,Computer Science,Elective,81
STU08298,History,Core,90
STU08299,Science,Core,68
STU08300,English,Core,75
STU08301,Science,Core,92
STU08302,History,Core,70
STU08303,Drama,Elective,63
STU08304,History,Core,69
STU08305,Photography,Elective,57
STU08306,Science,Core,74
STU08307,Science,Core,89
STU08308,Robotics,Elective,64
STU08309,English,Core,89
STU08310,History,Core,69
STU08311,Science,Core,89
STU08312,Dance,Elective,71
STU08313,English,Core,80
STU08314,Computer Science,Elective,60
STU08315,Debate,Elective,84
STU08316,Physical Education,Elective,92
STU08317,Mathematics,Core,77
STU08318,English,Core,92
STU08319,Dance,Elective,69
STU08320,Art,Elective,89
STU08321,History,Core,85
STU08322,Mathematics,Core,72
STU08323,History,Core,92
STU08324,Mathematics,Core,75
STU08325,Science,Core,78
STU08326,History,Core,66
STU08327,Geography,Core,64
STU08328,Dance,Elective,85
STU08329,Geography,Core,81
STU08330,Music,Elective,98
STU08331,English,Core,66
STU08332,Computer Science,Elective,51
STU08333,Science,Core,71
STU08334,Computer Science,Elective,74
STU08335,Photography,Elective,95
STU08336,Science,Core,54
STU08337,Dance,Elective,75
STU08338,Music,Elective,74
STU08339,Science,Core,83
STU08340,English,Core,88
STU08341,History,Core,77
STU08342,Geography,Core,45
STU08343,Music,Elective,72
STU08344,Music,Elective,75
STU08345,History,Core,72
STU08346,History,Core,76
STU08347,English,Core,60
STU08348,Physical Education,Elective,83
STU08349,English,Core,82
STU08350,Mathematics,Core,71
STU08351,Geography,Core,51
STU08352,English,Core,78
STU08353,English,Core,70
STU08354,Music,Elective,96
STU08355,Mathematics,Core,81
STU08356,English,Core,68
STU08357,Art,Elective,60
STU08358,History,Core,79
STU08359,Science,Core,66
STU08360,Cooking,Elective,65
STU08361,History,Core,85
STU08362,Robotics,Elective,73
STU08363,History,Core,79
STU08364,Science,Core,71
STU08365,Physical Education,Elective,93
STU08366,Physical Education,Elective,96
STU08367,Mathematics,Core,68
STU08368,English,Core,89
STU08369,English,Core,65
STU08370,History,Core,56
STU08371,History,Core,83
STU08372,History,Core,83
STU08373,Photography,Elective,70
STU08374,Debate,Elective,86
STU08375,Robotics,Elective,91
STU08376,Music,Elective,100
STU08377,English,Core,72
STU08378,Photography,Elective,100
STU08379,History,Core,67
STU08380,Art,Elective,100
STU08381,English,Core,73
STU08382,History,Core,74
STU08383,History,Core,96
STU08384,Geography,Core,76
STU08385,Art,Elective,67
STU08386,Mathematics,Core,77
STU08387,Mathematics,Core,81
STU08388,Geography,Core,59
STU08389,History,Core,76
STU08390,Geography,Core,68
STU08391,Geography,Core,78
STU08392,Physical Education,Elective,67
STU08393,History,Core,81
STU08394,Cooking,Elective,86
STU08395,Computer Science,Elective,76
STU08396,Physical Education,Elective,50
STU08397,Robotics,Elective,72
STU08398,Debate,Elective,80
STU08399,Science,Core,92
STU08400,Robotics,Elective,83
STU08401,English,Core,83
STU08402,Dance,Elective,61
STU08403,Drama,Elective,94
STU08404,English,Core,86
STU08405,Science,Core,62
STU08406,Geography,Core,65
STU08407,Robotics,Elective,61
STU08408,English,Core,78
STU08409,Cooking,Elective,92
STU08410,Science,Core,64
STU08411,Art,Elective,97
STU08412,Art,Elective,74
STU08413,Cooking,Elective,95
STU08414,Photography,Elective,60
STU08415,Dance,Elective,53
STU08416,Geography,Core,98
STU08417,Computer Science,Elective,93
STU08418,Mathematics,Core,72
STU08419,Science,Core,83
STU08420,Geography,Core,91
STU08421,Music,Elective,60
STU08422,Cooking,Elective,67
STU08423,Music,Elective,67
STU08424,Robotics,Elective,80
STU08425,Science,Core,82
STU08426,Geography,Core,86
STU08427,Music,Elective,76
STU08428,Debate,Elective,82
STU08429,Photography,Elective,50
STU08430,Dance,Elective,74
STU08431,Photography,Elective,69
STU08432,Mathematics,Core,79
STU08433,History,Core,91
STU08434,Science,Core,84
STU08435,Science,Core,80
STU08436,Physical Education,Elective,89
STU08437,Mathematics,Core,94
STU08438,Art,Elective,92
STU08439,Mathematics,Core,83
STU08440,English,Core,81
STU08441,Mathematics,Core,83
STU08442,Art,Elective,78
STU08443,History,Core,81
STU08444,Robotics,Elective,69
STU08445,Robotics,Elective,81
STU08446,English,Core,90
STU08447,History,Core,76
STU08448,Music,Elective,56
STU08449,English,Core,61
STU08450,Art,Elective,60
STU08451,Mathematics,Core,57
STU08452,Music,Elective,84
STU08453,Mathematics,Core,87
STU08454,Physical Education,Elective,48
STU08455,Mathematics,Core,71
STU08456,Computer Science,Elective,66
STU08457,Mathematics,Core,66
STU08458,English,Core,93
STU08459,Mathematics,Core,68
STU08460,Science,Core,44
STU08461,Art,Elective,75
STU08462,Robotics,Elective,56
STU08463,Geography,Core,75
STU08464,Physical Education,Elective,71
STU08465,Geography,Core,98
STU08466,History,Core,76
STU08467,Geography,Core,63
STU08468,Geography,Core,78
STU08469,Geography,Core,79
STU08470,Mathematics,Core,88
STU08471,Debate,Elective,65
STU08472,Drama,Elective,64
STU08473,English,Core,77
STU08474,Cooking,Elective,91
STU08475,English,Core,100
STU08476,Science,Core,70
STU08477,Art,Elective,84
STU08478,Geography,Core,76
STU08479,Science,Core,69
STU08480,Physical Education,Elective,73
STU08481,Science,Core,78
STU08482,Physical Education,Elective,50
STU08483,Mathematics,Core,64
STU08484,Robotics,Elective,71
STU08485,Debate,Elective,76
STU08486,Computer Science,Elective,59
STU08487,Mathematics,Core,79
STU08488,Drama,Elective,81
STU08489,History,Core,70
STU08490,Music,Elective,45
STU08491,Debate,Elective,86
STU08492,Mathematics,Core,78
STU08493,English,Core,77
STU08494,Science,Core,79
STU08495,Art,Elective,85
STU08496,Dance,Elective,95
STU08497,Geography,Core,89
STU08498,Art,Elective,67
STU08499,Geography,Core,66
STU08500,History,Core,70
STU08501,Computer Science,Elective,72
STU08502,Geography,Core,85
STU08503,Photography,Elective,68
STU08504,Science,Core,55
STU08505,Robotics,Elective,83
STU08506,Cooking,Elective,65
STU08507,Drama,Elective,82
STU08508,History,Core,58
STU08509,English,Core,79
STU08510,History,Core,73
STU08511,Computer Science,Elective,91
STU08512,Cooking,Elective,74
STU08513,Geography,Core,84
STU08514,Science,Core,61
STU08515,Music,Elective,85
STU08516,Mathematics,Core,69
STU08517,Geography,Core,70
STU08518,Music,Elective,67
STU08519,Drama,Elective,86
STU08520,Music,Elective,52
STU08521,Physical Education,Elective,64
STU08522,History,Core,82
STU08523,Art,Elective,75
STU08524,Science,Core,81
STU08525,Physical Education,Elective,95
STU08526,History,Core,71
STU08527,History,Core,55
STU08528,English,Core,73
STU08529,Drama,Elective,78
STU08530,Dance,Elective,33
STU08531,History,Core,82
STU08532,Mathematics,Core,68
STU08533,History,Core,73
STU08534,English,Core,65
STU08535,Photography,Elective,52
STU08536,Mathematics,Core,69
STU08537,Science,Core,78
STU08538,Robotics,Elective,62
STU08539,English,Core,61
STU08540,History,Core,76
STU08541,Science,Core,67
STU08542,Cooking,Elective,61
STU08543,Mathematics,Core,61
STU08544,Debate,Elective,68
STU08545,Cooking,Elective,54
STU08546,Debate,Elective,99
STU08547,History,Core,79
STU08548,Science,Core,74
STU08549,History,Core,95
STU08550,English,Core,61
STU08551,Geography,Core,75
STU08552,Photography,Elective,76
STU08553,Geography,Core,79
STU08554,Photography,Elective,70
STU08555,Music,Elective,95
STU08556,Debate,Elective,81
STU08557,Computer Science,Elective,39
STU08558,English,Core,84
STU08559,Mathematics,Core,72
STU08560,Geography,Core,80
STU08561,History,Core,73
STU08562,Computer Science,Elective,95
STU08563,Photography,Elective,68
STU08564,Photography,Elective,68
STU08565,Debate,Elective,74
STU08566,Drama,Elective,81
STU08567,History,Core,70
STU08568,Geography,Core,75
STU08569,Photography,Elective,79
STU08570,Geography,Core,96
STU08571,Mathematics,Core,89
STU08572,Computer Science,Elective,70
STU08573,Geography,Core,69
STU08574,Debate,Elective,61
STU08575,Physical Education,Elective,100
STU08576,Robotics,Elective,90
STU08577,Geography,Core,86
STU08578,Geography,Core,89
STU08579,Geography,Core,75
STU08580,Physical Education,Elective,66
STU08581,English,Core,80
STU08582,Dance,Elective,83
STU08583,Geography,Core,73
STU08584,Music,Elective,100
STU08585,Physical Education,Elective,91
STU08586,Mathematics,Core,77
STU08587,Robotics,Elective,85
STU08588,History,Core,87
STU08589,Cooking,Elective,93
STU08590,History,Core,67
STU08591,Debate,Elective,86
STU08592,Mathematics,Core,66
STU08593,Drama,Elective,54
STU08594,Debate,Elective,72
STU08595,Science,Core,60
STU08596,Geography,Core,68
STU08597,Dance,Elective,66
STU08598,Mathematics,Core,57
STU08599,Physical Education,Elective,61
STU08600,English,Core,72
STU08601,Drama,Elective,68
STU08602,Mathematics,Core,65
STU08603,Geography,Core,73
STU08604,Geography,Core,73
STU08605,Robotics,Elective,100
STU08606,Drama,Elective,100
STU08607,History,Core,82
STU08608,Science,Core,72
STU08609,History,Core,68
STU08610,Music,Elective,68
STU08611,History,Core,87
STU08612,Geography,Core,92
STU08613,Dance,Elective,66
STU08614,Photography,Elective,70
STU08615,Cooking,Elective,78
STU08616,Science,Core,76
STU08617,History,Core,97
STU08618,English,Core,79
STU08619,Drama,Elective,77
STU08620,Science,Core,69
STU08621,Debate,Elective,100
STU08622,Drama,Elective,76
STU08623,Computer Science,Elective,71
STU08624,Geography,Core,64
STU08625,Mathematics,Core,83
STU08626,Dance,Elective,57
STU08627,Geography,Core,74
STU08628,English,Core,82
STU08629,Music,Elective,83
STU08630,Cooking,Elective,100
STU08631,Mathematics,Core,75
STU08632,Geography,Core,65
STU08633,History,Core,76
STU08634,Music,Elective,59
STU08635,Science,Core,73
STU08636,Geography,Core,77
STU08637,Science,Core,87
STU08638,Dance,Elective,73
STU08639,Computer Science,Elective,61
STU08640,Robotics,Elective,95
STU08641,Music,Elective,84
STU08642,Dance,Elective,70
STU08643,Physical Education,Elective,89
STU08644,Debate,Elective,84
STU08645,Drama,Elective,87
STU08646,Music,Elective,98
STU08647,English,Core,70
STU08648,Drama,Elective,62
STU08649,Science,Core,60
STU08650,English,Core,100
STU08651,History,Core,75
STU08652,Physical Education,Elective,57
STU08653,Computer Science,Elective,82
STU08654,Cooking,Elective,76
STU08655,Science,Core,84
STU08656,Robotics,Elective,85
STU08657,Computer Science,Elective,67
STU08658,Science,Core,100
STU08659,Physical Education,Elective,90
STU08660,English,Core,100
STU08661,Science,Core,86
STU08662,History,Core,83
STU08663,Physical Education,Elective,86
STU08664,Art,Elective,64
STU08665,Art,Elective,54
STU08666,Robotics,Elective,85
STU08667,History,Core,74
STU08668,Debate,Elective,100
STU08669,Drama,Elective,80
STU08670,Science,Core,72
STU08671,Science,Core,65
STU08672,History,Core,84
STU08673,Art,Elective,62
STU08674,Drama,Elective,81
STU08675,English,Core,73
STU08676,Music,Elective,62
STU08677,Cooking,Elective,75
STU08678,English,Core,79
STU08679,Science,Core,93
STU08680,Cooking,Elective,93
STU08681,Robotics,Elective,80
STU08682,Dance,Elective,54
STU08683,Physical Education,Elective,97
STU08684,Art,Elective,89
STU08685,Art,Elective,82
STU08686,Computer Science,Elective,54
STU08687,Computer Science,Elective,96
STU08688,English,Core,80
STU08689,English,Core,81
STU08690,Debate,Elective,100
STU08691,Science,Core,100
STU08692,Geography,Core,93
STU08693,English,Core,72
STU08694,Debate,Elective,61
STU08695,History,Core,81
STU08696,Music,Elective,78
STU08697,Science,Core,82
STU08698,Dance,Elective,78
STU08699,Photography,Elective,94
STU08700,Debate,Elective,95
STU08701,Cooking,Elective,64
STU08702,English,Core,73
STU08703,Art,Elective,78
STU08704,Science,Core,78
STU08705,Drama,Elective,73
STU08706,Debate,Elective,66
STU08707,Geography,Core,59
STU08708,History,Core,80
STU08709,Art,Elective,61
STU08710,Geography,Core,63
STU08711,Mathematics,Core,85
STU08712,Physical Education,Elective,71
STU08713,Dance,Elective,81
STU08714,Physical Education,Elective,82
STU08715,Computer Science,Elective,87
STU08716,Drama,Elective,80
STU08717,Debate,Elective,74
STU08718,Science,Core,82
STU08719,Photography,Elective,79
STU08720,Robotics,Elective,72
STU08721,Computer Science,Elective,58
STU08722,Mathematics,Core,70
STU08723,History,Core,76
STU08724,Music,Elective,93
STU08725,Debate,Elective,56
STU08726,Physical Education,Elective,78
STU08727,Music,Elective,75
STU08728,Mathematics,Core,82
STU08729,Geography,Core,69
STU08730,Art,Elective,97
STU08731,English,Core,68
STU08732,Music,Elective,78
STU08733,Robotics,Elective,88
STU08734,Science,Core,77
STU08735,Robotics,Elective,63
STU08736,Geography,Core,75
STU08737,Science,Core,74
STU08738,Mathematics,Core,66
STU08739,Science,Core,100
STU08740,Robotics,Elective,73
STU08741,Mathematics,Core,67
STU08742,Robotics,Elective,52
STU08743,History,Core,75
STU08744,English,Core,80
STU08745,Music,Elective,89
STU08746,Science,Core,88
STU08747,Geography,Core,97
STU08748,Geography,Core,59
STU08749,History,Core,82
STU08750,English,Core,77
STU08751,Dance,Elective,93
STU08752,History,Core,71
STU08753,English,Core,79
STU08754,English,Core,87
STU08755,Physical Education,Elective,82
STU08756,Music,Elective,93
STU08757,Geography,Core,68
STU08758,Debate,Elective,86
STU08759,Geography,Core,88
STU08760,Physical Education,Elective,70
STU08761,Physical Education,Elective,69
STU08762,History,Core,64
STU08763,History,Core,100
STU08764,English,Core,88
STU08765,English,Core,65
STU08766,Geography,Core,78
STU08767,History,Core,63
STU08768,English,Core,67
STU08769,History,Core,68
STU08770,Science,Core,72
STU08771,Computer Science,Elective,100
STU08772,Robotics,Elective,92
STU08773,Science,Core,77
STU08774,English,Core,79
STU08775,Cooking,Elective,88
STU08776,English,Core,70
STU08777,Cooking,Elective,99
STU08778,Science,Core,87
STU08779,Cooking,Elective,91
STU08780,English,Core,69
STU08781,Robotics,Elective,80
STU08782,Drama,Elective,75
STU08783,Geography,Core,73
STU08784,English,Core,67
STU08785,Dance,Elective,78
STU08786,Geography,Core,93
STU08787,Debate,Elective,79
STU08788,Geography,Core,75
STU08789,Debate,Elective,98
STU08790,Computer Science,Elective,82
STU08791,Mathematics,Core,94
STU08792,Mathematics,Core,77
STU08793,English,Core,83
STU08794,Geography,Core,83
STU08795,Cooking,Elective,80
STU08796,English,Core,79
STU08797,Debate,Elective,71
STU08798,History,Core,82
STU08799,Photography,Elective,68
STU08800,Debate,Elective,93
STU08801,Geography,Core,52
STU08802,Computer Science,Elective,65
STU08803,English,Core,66
STU08804,History,Core,68
STU08805,Geography,Core,68
STU08806,Robotics,Elective,75
STU08807,Music,Elective,73
STU08808,Geography,Core,76
STU08809,Art,Elective,87
STU08810,History,Core,80
STU08811,Science,Core,70
STU08812,Science,Core,84
STU08813,Debate,Elective,84
STU08814,Geography,Core,79
STU08815,Science,Core,72
STU08816,Cooking,Elective,99
STU08817,Photography,Elective,63
STU08818,Art,Elective,73
STU08819,Robotics,Elective,100
STU08820,Mathematics,Core,77
STU08821,Science,Core,99
STU08822,Geography,Core,70
STU08823,Science,Core,80
STU08824,English,Core,87
STU08825,Mathematics,Core,77
STU08826,History,Core,63
STU08827,Music,Elective,55
STU08828,English,Core,77
STU08829,History,Core,90
STU08830,Geography,Core,87
STU08831,English,Core,74
STU08832,English,Core,92
STU08833,Science,Core,60
STU08834,Computer Science,Elective,82
STU08835,Cooking,Elective,73
STU08836,History,Core,66
STU08837,Photography,Elective,72
STU08838,Art,Elective,83
STU08839,Geography,Core,69
STU08840,Dance,Elective,84
STU08841,Mathematics,Core,72
STU08842,Dance,Elective,82
STU08843,Mathematics,Core,66
STU08844,Geography,Core,71
STU08845,Cooking,Elective,77
STU08846,English,Core,91
STU08847,Computer Science,Elective,59
STU08848,Geography,Core,64
STU08849,Cooking,Elective,100
STU08850,English,Core,91
STU08851,Physical Education,Elective,71
STU08852,Computer Science,Elective,77
STU08853,Science,Core,73
STU08854,History,Core,75
STU08855,Cooking,Elective,59
STU08856,Art,Elective,58
STU08857,Mathematics,Core,80
STU08858,History,Core,96
STU08859,History,Core,88
STU08860,Geography,Core,83
STU08861,Drama,Elective,75
STU08862,Mathematics,Core,95
STU08863,Robotics,Elective,77
STU08864,Robotics,Elective,70
STU08865,Debate,Elective,75
STU08866,Dance,Elective,74
STU08867,Geography,Core,95
STU08868,Mathematics,Core,68
STU08869,English,Core,66
STU08870,Photography,Elective,99
STU08871,Physical Education,Elective,99
STU08872,History,Core,82
STU08873,History,Core,77
STU08874,Physical Education,Elective,63
STU08875,Drama,Elective,75
STU08876,Physical Education,Elective,90
STU08877,English,Core,83
STU08878,Science,Core,70
STU08879,Science,Core,66
STU08880,Photography,Elective,73
STU08881,Debate,Elective,74
STU08882,Mathematics,Core,66
STU08883,Science,Core,100
STU08884,History,Core,88
STU08885,Mathematics,Core,78
STU08886,Computer Science,Elective,58
STU08887,Cooking,Elective,70
STU08888,Cooking,Elective,71
STU08889,Robotics,Elective,85
STU08890,Dance,Elective,83
STU08891,Art,Elective,59
STU08892,Cooking,Elective,100
STU08893,Geography,Core,87
STU08894,Geography,Core,89
STU08895,Geography,Core,85
STU08896,Cooking,Elective,83
STU08897,Science,Core,85
STU08898,Geography,Core,70
STU08899,History,Core,72
STU08900,English,Core,86
STU08901,Dance,Elective,100
STU08902,Photography,Elective,84
STU08903,Debate,Elective,63
STU08904,Drama,Elective,84
STU08905,Science,Core,75
STU08906,History,Core,82
STU08907,Geography,Core,100
STU08908,Mathematics,Core,99
STU08909,English,Core,62
STU08910,Music,Elective,96
STU08911,History,Core,78
STU08912,Drama,Elective,75
STU08913,History,Core,59
STU08914,Debate,Elective,89
STU08915,Science,Core,71
STU08916,Geography,Core,79
STU08917,Robotics,Elective,72
STU08918,Photography,Elective,86
STU08919,English,Core,86
