GradeRecordID,StudentID,SubjectName,SubjectType,Grade
GRD07817,STU017,History,Core,52
GRD07818,STU018,Mathematics,Core,60
GRD07819,STU019,English,Core,48
GRD07820,STU020,Science,Core,64
GRD07821,STU021,Geography,Core,50
GRD07822,STU022,Art,Elective,82
GRD07823,STU023,Drama,Elective,42
GRD07824,STU024,Computer Science,Elective,98
GRD07825,STU025,Robotics,Elective,81
GRD07826,STU026,Physical Education,Elective,88
GRD07827,STU027,Dance,Elective,77
GRD07828,STU028,Cooking,Elective,57
GRD07829,STU029,Photography,Elective,49
GRD07830,STU030,Debate,Elective,44
GRD07831,STU031,Music,Elective,42
GRD07832,STU032,History,Core,99
GRD07833,STU033,Mathematics,Core,77
GRD07834,STU034,English,Core,71
GRD07835,STU035,Science,Core,79
GRD07836,STU036,Geography,Core,40
GRD07837,STU037,Art,Elective,45
GRD07838,STU038,Drama,Elective,82
GRD07839,STU039,Computer Science,Elective,70
GRD07840,STU040,Robotics,Elective,52
GRD07841,STU041,Physical Education,Elective,96
GRD07842,STU042,Dance,Elective,46
GRD07843,STU043,Cooking,Elective,96
GRD07844,STU044,Photography,Elective,70
GRD07845,STU045,Debate,Elective,98
GRD07846,STU046,Music,Elective,68
GRD07847,STU047,History,Core,87
GRD07848,STU048,Mathematics,Core,100
GRD07849,STU049,English,Core,88
GRD07850,STU050,Science,Core,80
GRD07851,STU001,Geography,Core,57
GRD07852,STU002,Art,Elective,41
GRD07853,STU003,Drama,Elective,78
GRD07854,STU004,Computer Science,Elective,98
GRD07855,STU005,Robotics,Elective,80
GRD07856,STU006,Physical Education,Elective,41
GRD07857,STU007,Dance,Elective,55
GRD07858,STU008,Cooking,Elective,81
GRD07859,STU009,Photography,Elective,62
GRD07860,STU010,Debate,Elective,54
GRD07861,STU011,Music,Elective,52
GRD07862,STU012,History,Core,53
GRD07863,STU013,Mathematics,Core,75
GRD07864,STU014,English,Core,55
GRD07865,STU015,Science,Core,86
GRD07866,STU016,Geography,Core,42
GRD07867,STU017,Art,Elective,100
GRD07868,STU018,Drama,Elective,45
GRD07869,STU019,Computer Science,Elective,99
GRD07870,STU020,Robotics,Elective,64
GRD07871,STU021,Physical Education,Elective,56
GRD07872,STU022,Dance,Elective,86
GRD07873,STU023,Cooking,Elective,71
GRD07874,STU024,Photography,Elective,55
GRD07875,STU025,Debate,Elective,69
GRD07876,STU026,Music,Elective,87
GRD07877,STU027,History,Core,45
GRD07878,STU028,Mathematics,Core,76
GRD07879,STU029,English,Core,52
GRD07880,STU030,Science,Core,90
GRD07881,STU031,Geography,Core,55
GRD07882,STU032,Art,Elective,49
GRD07883,STU033,Drama,Elective,46
GRD07884,STU034,Computer Science,Elective,66
GRD07885,STU035,Robotics,Elective,43
GRD07886,STU036,Physical Education,Elective,97
GRD07887,STU037,Dance,Elective,94
GRD07888,STU038,Cooking,Elective,63
GRD07889,STU039,Photography,Elective,100
GRD07890,STU040,Debate,Elective,56
GRD07891,STU041,Music,Elective,66
GRD07892,STU042,History,Core,67
GRD07893,STU043,Mathematics,Core,40
GRD07894,STU044,English,Core,75
GRD07895,STU045,Science,Core,65
GRD07896,STU046,Geography,Core,68
GRD07897,STU047,Art,Elective,81
GRD07898,STU048,Drama,Elective,65
GRD07899,STU049,Computer Science,Elective,84
GRD07900,STU050,Robotics,Elective,65
GRD07901,STU001,Physical Education,Elective,80
GRD07902,STU002,Dance,Elective,96
GRD07903,STU003,Cooking,Elective,100
GRD07904,STU004,Photography,Elective,72
GRD07905,STU005,Debate,Elective,51
GRD07906,STU006,Music,Elective,78
GRD07907,STU007,History,Core,96
GRD07908,STU008,Mathematics,Core,54
GRD07909,STU009,English,Core,54
GRD07910,STU010,Science,Core,47
GRD07911,STU011,Geography,Core,97
GRD07912,STU012,Art,Elective,62
GRD07913,STU013,Drama,Elective,44
GRD07914,STU014,Computer Science,Elective,85
GRD07915,STU015,Robotics,Elective,85
GRD07916,STU016,Physical Education,Elective,52
GRD07917,STU017,Dance,Elective,99
GRD07918,STU018,Cooking,Elective,58
GRD07919,STU019,Photography,Elective,51
GRD07920,STU020,Debate,Elective,80
GRD07921,STU021,Music,Elective,43
GRD07922,STU022,History,Core,87
GRD07923,STU023,Mathematics,Core,97
GRD07924,STU024,English,Core,74
GRD07925,STU025,Science,Core,72
GRD07926,STU026,Geography,Core,41
GRD07927,STU027,Art,Elective,66
GRD07928,STU028,Drama,Elective,56
GRD07929,STU029,Computer Science,Elective,77
GRD07930,STU030,Robotics,Elective,55
GRD07931,STU031,Physical Education,Elective,52
GRD07932,STU032,Dance,Elective,51
GRD07933,STU033,Cooking,Elective,96
GRD07934,STU034,Photography,Elective,63
GRD07935,STU035,Debate,Elective,97
GRD07936,STU036,Music,Elective,62
GRD07937,STU037,History,Core,75
GRD07938,STU038,Mathematics,Core,43
GRD07939,STU039,English,Core,80
GRD07940,STU040,Science,Core,51
GRD07941,STU041,Geography,Core,57
GRD07942,STU042,Art,Elective,65
GRD07943,STU043,Drama,Elective,64
GRD07944,STU044,Computer Science,Elective,85
GRD07945,STU045,Robotics,Elective,95
GRD07946,STU046,Physical Education,Elective,89
GRD07947,STU047,Dance,Elective,57
GRD07948,STU048,Cooking,Elective,83
GRD07949,STU049,Photography,Elective,93
GRD07950,STU050,Debate,Elective,48
GRD07951,STU001,Music,Elective,100
GRD07952,STU002,History,Core,47
GRD07953,STU003,Mathematics,Core,93
GRD07954,STU004,English,Core,71
GRD07955,STU005,Science,Core,84
GRD07956,STU006,Geography,Core,92
GRD07957,STU007,Art,Elective,72
GRD07958,STU008,Drama,Elective,66
GRD07959,STU009,Computer Science,Elective,55
GRD07960,STU010,Robotics,Elective,48
GRD07961,STU011,Physical Education,Elective,49
GRD07962,STU012,Dance,Elective,90
GRD07963,STU013,Cooking,Elective,75
GRD07964,STU014,Photography,Elective,43
GRD07965,STU015,Debate,Elective,95
GRD07966,STU016,Music,Elective,96
GRD07967,STU017,History,Core,93
GRD07968,STU018,Mathematics,Core,68
GRD07969,STU019,English,Core,77
GRD07970,STU020,Science,Core,72
GRD07971,STU021,Geography,Core,66
GRD07972,STU022,Art,Elective,72
GRD07973,STU023,Drama,Elective,40
GRD07974,STU024,Computer Science,Elective,98
GRD07975,STU025,Robotics,Elective,76
GRD07976,STU026,Physical Education,Elective,55
GRD07977,STU027,Dance,Elective,52
GRD07978,STU028,Cooking,Elective,60
GRD07979,STU029,Photography,Elective,68
GRD07980,STU030,Debate,Elective,43
GRD07981,STU031,Music,Elective,77
GRD07982,STU032,History,Core,51
GRD07983,STU033,Mathematics,Core,78
GRD07984,STU034,English,Core,91
GRD07985,STU035,Science,Core,74
GRD07986,STU036,Geography,Core,73
GRD07987,STU037,Art,Elective,58
GRD07988,STU038,Drama,Elective,97
GRD07989,STU039,Computer Science,Elective,73
GRD07990,STU040,Robotics,Elective,85
GRD07991,STU041,Physical Education,Elective,73
GRD07992,STU042,Dance,Elective,71
GRD07993,STU043,Cooking,Elective,86
GRD07994,STU044,Photography,Elective,55
GRD07995,STU045,Debate,Elective,92
GRD07996,STU046,Music,Elective,72
GRD07997,STU047,History,Core,92
GRD07998,STU048,Mathematics,Core,81
GRD07999,STU049,English,Core,98
GRD08000,STU050,Science,Core,73
GRD08001,STU001,Geography,Core,65
GRD08002,STU002,Art,Elective,80
GRD08003,STU003,Drama,Elective,82
GRD08004,STU004,Computer Science,Elective,48
GRD08005,STU005,Robotics,Elective,99
GRD08006,STU006,Physical Education,Elective,79
GRD08007,STU007,Dance,Elective,92
GRD08008,STU008,Cooking,Elective,67
GRD08009,STU009,Photography,Elective,81
GRD08010,STU010,Debate,Elective,44
GRD08011,STU011,Music,Elective,56
GRD08012,STU012,History,Core,44
GRD08013,STU013,Mathematics,Core,69
GRD08014,STU014,English,Core,83
GRD08015,STU015,Science,Core,90
GRD08016,STU016,Geography,Core,53
GRD08017,STU017,Art,Elective,97
GRD08018,STU018,Drama,Elective,71
GRD08019,STU019,Computer Science,Elective,55
GRD08020,STU020,Robotics,Elective,67
GRD08021,STU021,Physical Education,Elective,42
GRD08022,STU022,Dance,Elective,83
GRD08023,STU023,Cooking,Elective,93
GRD08024,STU024,Photography,Elective,84
GRD08025,STU025,Debate,Elective,89
GRD08026,STU026,Music,Elective,76
GRD08027,STU027,History,Core,45
GRD08028,STU028,Mathematics,Core,93
GRD08029,STU029,English,Core,82
GRD08030,STU030,Science,Core,87
GRD08031,STU031,Geography,Core,81
GRD08032,STU032,Art,Elective,48
GRD08033,STU033,Drama,Elective,80
GRD08034,STU034,Computer Science,Elective,100
GRD08035,STU035,Robotics,Elective,77
GRD08036,STU036,Physical Education,Elective,62
GRD08037,STU037,Dance,Elective,73
GRD08038,STU038,Cooking,Elective,61
GRD08039,STU039,Photography,Elective,53
GRD08040,STU040,Debate,Elective,81
GRD08041,STU041,Music,Elective,49
GRD08042,STU042,History,Core,78
GRD08043,STU043,Mathematics,Core,92
GRD08044,STU044,English,Core,67
GRD08045,STU045,Science,Core,54
GRD08046,STU046,Geography,Core,65
GRD08047,STU047,Art,Elective,81
GRD08048,STU048,Drama,Elective,93
GRD08049,STU049,Computer Science,Elective,65
GRD08050,STU050,Robotics,Elective,72
GRD08051,STU001,Physical Education,Elective,46
GRD08052,STU002,Dance,Elective,65
GRD08053,STU003,Cooking,Elective,67
GRD08054,STU004,Photography,Elective,69
GRD08055,STU005,Debate,Elective,75
GRD08056,STU006,Music,Elective,74
GRD08057,STU007,History,Core,70
GRD08058,STU008,Mathematics,Core,59
GRD08059,STU009,English,Core,69
GRD08060,STU010,Science,Core,51
GRD08061,STU011,Geography,Core,81
GRD08062,STU012,Art,Elective,74
GRD08063,STU013,Drama,Elective,59
GRD08064,STU014,Computer Science,Elective,90
GRD08065,STU015,Robotics,Elective,99
GRD08066,STU016,Physical Education,Elective,57
GRD08067,STU017,Dance,Elective,99
GRD08068,STU018,Cooking,Elective,41
GRD08069,STU019,Photography,Elective,58
GRD08070,STU020,Debate,Elective,57
GRD08071,STU021,Music,Elective,76
GRD08072,STU022,History,Core,59
GRD08073,STU023,Mathematics,Core,90
GRD08074,STU024,English,Core,96
GRD08075,STU025,Science,Core,89
GRD08076,STU026,Geography,Core,76
GRD08077,STU027,Art,Elective,100
GRD08078,STU028,Drama,Elective,93
GRD08079,STU029,Computer Science,Elective,89
GRD08080,STU030,Robotics,Elective,63
GRD08081,STU031,Physical Education,Elective,56
GRD08082,STU032,Dance,Elective,59
GRD08083,STU033,Cooking,Elective,97
GRD08084,STU034,Photography,Elective,72
GRD08085,STU035,Debate,Elective,58
GRD08086,STU036,Music,Elective,59
GRD08087,STU037,History,Core,75
GRD08088,STU038,Mathematics,Core,80
GRD08089,STU039,English,Core,61
GRD08090,STU040,Science,Core,97
GRD08091,STU041,Geography,Core,62
GRD08092,STU042,Art,Elective,62
GRD08093,STU043,Drama,Elective,43
GRD08094,STU044,Computer Science,Elective,72
GRD08095,STU045,Robotics,Elective,62
GRD08096,STU046,Physical Education,Elective,99
GRD08097,STU047,Dance,Elective,54
GRD08098,STU048,Cooking,Elective,91
GRD08099,STU049,Photography,Elective,51
GRD08100,STU050,Debate,Elective,82
GRD08101,STU001,Music,Elective,73
GRD08102,STU002,History,Core,55
GRD08103,STU003,Mathematics,Core,55
GRD08104,STU004,English,Core,70
GRD08105,STU005,Science,Core,91
GRD08106,STU006,Geography,Core,95
GRD08107,STU007,Art,Elective,67
GRD08108,STU008,Drama,Elective,73
GRD08109,STU009,Computer Science,Elective,94
GRD08110,STU010,Robotics,Elective,64
GRD08111,STU011,Physical Education,Elective,91
GRD08112,STU012,Dance,Elective,91
GRD08113,STU013,Cooking,Elective,49
GRD08114,STU014,Photography,Elective,53
GRD08115,STU015,Debate,Elective,68
GRD08116,STU016,Music,Elective,97
GRD08117,STU017,History,Core,70
GRD08118,STU018,Mathematics,Core,88
GRD08119,STU019,English,Core,79
GRD08120,STU020,Science,Core,65
GRD08121,STU021,Geography,Core,66
GRD08122,STU022,Art,Elective,49
GRD08123,STU023,Drama,Elective,44
GRD08124,STU024,Computer Science,Elective,43
GRD08125,STU025,Robotics,Elective,68
GRD08126,STU026,Physical Education,Elective,60
GRD08127,STU027,Dance,Elective,63
GRD08128,STU028,Cooking,Elective,66
GRD08129,STU029,Photography,Elective,68
GRD08130,STU030,Debate,Elective,49
GRD08131,STU031,Music,Elective,81
GRD08132,STU032,History,Core,53
GRD08133,STU033,Mathematics,Core,99
GRD08134,STU034,English,Core,99
GRD08135,STU035,Science,Core,71
GRD08136,STU036,Geography,Core,56
GRD08137,STU037,Art,Elective,57
GRD08138,STU038,Drama,Elective,95
GRD08139,STU039,Computer Science,Elective,69
GRD08140,STU040,Robotics,Elective,81
GRD08141,STU041,Physical Education,Elective,49
GRD08142,STU042,Dance,Elective,62
GRD08143,STU043,Cooking,Elective,90
GRD08144,STU044,Photography,Elective,65
GRD08145,STU045,Debate,Elective,47
GRD08146,STU046,Music,Elective,56
GRD08147,STU047,History,Core,49
GRD08148,STU048,Mathematics,Core,53
GRD08149,STU049,English,Core,62
GRD08150,STU050,Science,Core,95
GRD08151,STU001,Geography,Core,51
GRD08152,STU002,Art,Elective,46
GRD08153,STU003,Drama,Elective,53
GRD08154,STU004,Computer Science,Elective,74
GRD08155,STU005,Robotics,Elective,79
GRD08156,STU006,Physical Education,Elective,75
GRD08157,STU007,Dance,Elective,73
GRD08158,STU008,Cooking,Elective,40
GRD08159,STU009,Photography,Elective,63
GRD08160,STU010,Debate,Elective,46
GRD08161,STU011,Music,Elective,88
GRD08162,STU012,History,Core,86
GRD08163,STU013,Mathematics,Core,47
GRD08164,STU014,English,Core,77
GRD08165,STU015,Science,Core,68
GRD08166,STU016,Geography,Core,69
GRD08167,STU017,Art,Elective,45
GRD08168,STU018,Drama,Elective,87
GRD08169,STU019,Computer Science,Elective,94
GRD08170,STU020,Robotics,Elective,81
GRD08171,STU021,Physical Education,Elective,40
GRD08172,STU022,Dance,Elective,97
GRD08173,STU023,Cooking,Elective,82
GRD08174,STU024,Photography,Elective,95
GRD08175,STU025,Debate,Elective,99
GRD08176,STU026,Music,Elective,59
GRD08177,STU027,History,Core,46
GRD08178,STU028,Mathematics,Core,94
GRD08179,STU029,English,Core,79
GRD08180,STU030,Science,Core,83
GRD08181,STU031,Geography,Core,76
GRD08182,STU032,Art,Elective,90
GRD08183,STU033,Drama,Elective,90
GRD08184,STU034,Computer Science,Elective,70
GRD08185,STU035,Robotics,Elective,77
GRD08186,STU036,Physical Education,Elective,98
GRD08187,STU037,Dance,Elective,60
GRD08188,STU038,Cooking,Elective,64
GRD08189,STU039,Photography,Elective,44
GRD08190,STU040,Debate,Elective,41
GRD08191,STU041,Music,Elective,88
GRD08192,STU042,History,Core,86
GRD08193,STU043,Mathematics,Core,74
GRD08194,STU044,English,Core,87
GRD08195,STU045,Science,Core,98
GRD08196,STU046,Geography,Core,64
GRD08197,STU047,Art,Elective,52
GRD08198,STU048,Drama,Elective,45
GRD08199,STU049,Computer Science,Elective,89
GRD08200,STU050,Robotics,Elective,67
GRD08201,STU001,Physical Education,Elective,51
GRD08202,STU002,Dance,Elective,74
GRD08203,STU003,Cooking,Elective,70
GRD08204,STU004,Photography,Elective,62
GRD08205,STU005,Debate,Elective,62
GRD08206,STU006,Music,Elective,45
GRD08207,STU007,History,Core,65
GRD08208,STU008,Mathematics,Core,62
GRD08209,STU009,English,Core,65
GRD08210,STU010,Science,Core,93
GRD08211,STU011,Geography,Core,72
GRD08212,STU012,Art,Elective,93
GRD08213,STU013,Drama,Elective,52
GRD08214,STU014,Computer Science,Elective,59
GRD08215,STU015,Robotics,Elective,78
GRD08216,STU016,Physical Education,Elective,46
GRD08217,STU017,Dance,Elective,60
GRD08218,STU018,Cooking,Elective,65
GRD08219,STU019,Photography,Elective,95
GRD08220,STU020,Debate,Elective,64
GRD08221,STU021,Music,Elective,59
GRD08222,STU022,History,Core,99
GRD08223,STU023,Mathematics,Core,45
GRD08224,STU024,English,Core,73
GRD08225,STU025,Science,Core,55
GRD08226,STU026,Geography,Core,83
GRD08227,STU027,Art,Elective,42
GRD08228,STU028,Drama,Elective,79
GRD08229,STU029,Computer Science,Elective,46
GRD08230,STU030,Robotics,Elective,55
GRD08231,STU031,Physical Education,Elective,89
GRD08232,STU032,Dance,Elective,55
GRD08233,STU033,Cooking,Elective,62
GRD08234,STU034,Photography,Elective,43
GRD08235,STU035,Debate,Elective,99
GRD08236,STU036,Music,Elective,85
GRD08237,STU037,History,Core,49
GRD08238,STU038,Mathematics,Core,56
GRD08239,STU039,English,Core,45
GRD08240,STU040,Science,Core,46
GRD08241,STU041,Geography,Core,92
GRD08242,STU042,Art,Elective,84
GRD08243,STU043,Drama,Elective,94
GRD08244,STU044,Computer Science,Elective,91
GRD08245,STU045,Robotics,Elective,73
GRD08246,STU046,Physical Education,Elective,98
GRD08247,STU047,Dance,Elective,83
GRD08248,STU048,Cooking,Elective,55
GRD08249,STU049,Photography,Elective,89
GRD08250,STU050,Debate,Elective,44
GRD08251,STU001,Music,Elective,88
GRD08252,STU002,History,Core,61
GRD08253,STU003,Mathematics,Core,62
GRD08254,STU004,English,Core,87
GRD08255,STU005,Science,Core,43
GRD08256,STU006,Geography,Core,92
GRD08257,STU007,Art,Elective,100
GRD08258,STU008,Drama,Elective,59
GRD08259,STU009,Computer Science,Elective,64
GRD08260,STU010,Robotics,Elective,51
GRD08261,STU011,Physical Education,Elective,43
GRD08262,STU012,Dance,Elective,93
GRD08263,STU013,Cooking,Elective,43
GRD08264,STU014,Photography,Elective,80
GRD08265,STU015,Debate,Elective,44
GRD08266,STU016,Music,Elective,93
GRD08267,STU017,History,Core,86
GRD08268,STU018,Mathematics,Core,99
GRD08269,STU019,English,Core,63
GRD08270,STU020,Science,Core,60
GRD08271,STU021,Geography,Core,52
GRD08272,STU022,Art,Elective,96
GRD08273,STU023,Drama,Elective,53
GRD08274,STU024,Computer Science,Elective,64
GRD08275,STU025,Robotics,Elective,53
GRD08276,STU026,Physical Education,Elective,68
GRD08277,STU027,Dance,Elective,74
GRD08278,STU028,Cooking,Elective,65
GRD08279,STU029,Photography,Elective,55
GRD08280,STU030,Debate,Elective,50
GRD08281,STU031,Music,Elective,61
GRD08282,STU032,History,Core,42
GRD08283,STU033,Mathematics,Core,68
GRD08284,STU034,English,Core,60
GRD08285,STU035,Science,Core,61
GRD08286,STU036,Geography,Core,77
GRD08287,STU037,Art,Elective,83
GRD08288,STU038,Drama,Elective,96
GRD08289,STU039,Computer Science,Elective,99
GRD08290,STU040,Robotics,Elective,45
GRD08291,STU041,Physical Education,Elective,72
GRD08292,STU042,Dance,Elective,49
GRD08293,STU043,Cooking,Elective,85
GRD08294,STU044,Photography,Elective,64
GRD08295,STU045,Debate,Elective,42
GRD08296,STU046,Music,Elective,75
GRD08297,STU047,History,Core,57
GRD08298,STU048,Mathematics,Core,41
GRD08299,STU049,English,Core,100
GRD08300,STU050,Science,Core,44
GRD08301,STU001,Geography,Core,81
GRD08302,STU002,Art,Elective,93
GRD08303,STU003,Drama,Elective,41
GRD08304,STU004,Computer Science,Elective,84
GRD08305,STU005,Robotics,Elective,58
GRD08306,STU006,Physical Education,Elective,98
GRD08307,STU007,Dance,Elective,88
GRD08308,STU008,Cooking,Elective,58
GRD08309,STU009,Photography,Elective,100
GRD08310,STU010,Debate,Elective,92
GRD08311,STU011,Music,Elective,56
GRD08312,STU012,History,Core,65
GRD08313,STU013,Mathematics,Core,62
GRD08314,STU014,English,Core,68
GRD08315,STU015,Science,Core,88
GRD08316,STU016,Geography,Core,84
GRD08317,STU017,Art,Elective,86
GRD08318,STU018,Drama,Elective,55
GRD08319,STU019,Computer Science,Elective,61
GRD08320,STU020,Robotics,Elective,95
GRD08321,STU021,Physical Education,Elective,80
GRD08322,STU022,Dance,Elective,87
GRD08323,STU023,Cooking,Elective,48
GRD08324,STU024,Photography,Elective,50
GRD08325,STU025,Debate,Elective,43
GRD08326,STU026,Music,Elective,80
GRD08327,STU027,History,Core,75
GRD08328,STU028,Mathematics,Core,82
GRD08329,STU029,English,Core,80
GRD08330,STU030,Science,Core,92
GRD08331,STU031,Geography,Core,58
GRD08332,STU032,Art,Elective,49
GRD08333,STU033,Drama,Elective,67
GRD08334,STU034,Computer Science,Elective,71
GRD08335,STU035,Robotics,Elective,80
GRD08336,STU036,Physical Education,Elective,54
GRD08337,STU037,Dance,Elective,63
GRD08338,STU038,Cooking,Elective,65
GRD08339,STU039,Photography,Elective,44
GRD08340,STU040,Debate,Elective,58
GRD08341,STU041,Music,Elective,60
GRD08342,STU042,History,Core,64
GRD08343,STU043,Mathematics,Core,48
GRD08344,STU044,English,Core,85
GRD08345,STU045,Science,Core,87
GRD08346,STU046,Geography,Core,78
GRD08347,STU047,Art,Elective,91
GRD08348,STU048,Drama,Elective,84
GRD08349,STU049,Computer Science,Elective,70
GRD08350,STU050,Robotics,Elective,91
GRD08351,STU001,Physical Education,Elective,66
GRD08352,STU002,Dance,Elective,95
GRD08353,STU003,Cooking,Elective,55
GRD08354,STU004,Photography,Elective,59
GRD08355,STU005,Debate,Elective,44
GRD08356,STU006,Music,Elective,83
GRD08357,STU007,History,Core,43
GRD08358,STU008,Mathematics,Core,53
